id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,worldwideGrossCurrency,productionBudget,productionBudgetCurrency,totalStarMeter
tt0119282,movie,Hercules,Hercules,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmUyZGY1ZjItMWYwZS00MjJjLTg1YzAtY2Q5OTA4MmFhYzFjXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",1997.0,5580.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","{'aggregateRating': 7.3, 'voteCount': 278717}",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,252712101,USD,85000000,USD,6
tt0758758,movie,Into the Wild,Into the Wild,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_.jpg', 'width': 3300, 'height': 4869}",2007.0,8880.0,"['Adventure', 'Biography', 'Drama']","{'aggregateRating': 8, 'voteCount': 694521}","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",56676733,USD,15000000,USD,10
tt0181689,movie,Minority Report,Minority Report,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTdmNzM3YzItZTRkYS00MTY5LTg4ZmItNjFmNTk2N2Q2NmNlXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",2002.0,8700.0,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 620007}","John works with the PreCrime police which stop crimes before they take place, with the help of three 'PreCogs' who can foresee crimes. Events ensue when John finds himself framed for a future murder.",358372926,USD,102000000,USD,17
tt4558376,movie,Downhill,Downhill,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUzMzQwMTgtMTE5NS00MGUzLTk0NzEtY2Y5NWE5NzJjMTBlXkEyXkFqcGc@._V1_.jpg', 'width': 1334, 'height': 2000}",2020.0,5160.0,"['Comedy', 'Drama']","{'aggregateRating': 4.9, 'voteCount': 15808}","Barely escaping an avalanche during a family ski vacation in the Alps, a married couple is thrown into disarray as they are forced to reevaluate their lives and how they feel about each other.",8899195,USD,,,6
tt4978420,movie,Borderlands,Borderlands,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDhkMzQzZmQtOGQ1NS00Y2FhLTkzYjAtNWE1MmRiOWM1MjUzXkEyXkFqcGc@._V1_.jpg', 'width': 7200, 'height': 11100}",2024.0,6060.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']","{'aggregateRating': 4.7, 'voteCount': 57582}","An infamous bounty hunter returns to her childhood home, the chaotic planet Pandora, and forms an unlikely alliance with a team of misfits to find the missing daughter of the most powerful man in the universe.",33017367,USD,115000000,USD,13
tt0072684,movie,Barry Lyndon,Barry Lyndon,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_.jpg', 'width': 658, 'height': 1000}",1975.0,11100.0,"['Adventure', 'Drama', 'War']","{'aggregateRating': 8.1, 'voteCount': 203931}",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,579213,USD,11000000,USD,0
tt10648342,movie,Thor: Love and Thunder,Thor: Love and Thunder,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjRiMDhiZjQtNjk5Yi00ZDcwLTkyYTEtMDc1NjdmNjFhNGIzXkEyXkFqcGc@._V1_.jpg', 'width': 1688, 'height': 2500}",2022.0,7080.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']","{'aggregateRating': 6.1, 'voteCount': 458782}","Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",760928081,USD,250000000,USD,29
tt33295741,movie,Redux Redux,Redux Redux,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzI2YzliMjAtODE0NC00NDE2LTgwMWUtN2NhNWY0YzRkNjQ5XkEyXkFqcGc@._V1_.jpg', 'width': 1500, 'height': 2222}",2025.0,6540.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 4199}","Irene Kelly travels through parallel universes, repeatedly killing her daughter's murderer. As she becomes consumed by vengeance, her humanity hangs in the balance.",,,,,8
tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFiNzU2NjQtZTcwZC00Nzc3LTk3NjEtMDZmMDhmYjQ4NTAwXkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",2005.0,6960.0,"['Comedy', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 500138}","Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",177413645,USD,26000000,USD,17
tt3521164,movie,Moana,Moana,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_.jpg', 'width': 1086, 'height': 1609}",2016.0,6420.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","{'aggregateRating': 7.6, 'voteCount': 439085}","In ancient Polynesia, when a terrible curse incurred by the demigod Maui reaches Moana's island, she answers the Ocean's call to seek out Maui to set things right.",643332974,USD,150000000,USD,8
tt33247023,movie,Splitsville,Splitsville,"{'url': 'https://m.media-amazon.com/images/M/MV5BODA3YTA1YzEtMDhjNy00ODFjLTlmYTItMjYzZWNhYzFmZjE2XkEyXkFqcGc@._V1_.jpg', 'width': 873, 'height': 1297}",2025.0,6240.0,['Comedy'],"{'aggregateRating': 6.4, 'voteCount': 15389}","When Ashley asks for a divorce, the good-natured Carey runs to his friends, Julie and Paul, for support. Their secret to happiness is an open marriage; that is, until Carey crosses the line and throws all of their relationships into chaos.",3487610,USD,,,10
tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2010.0,6480.0,"['Horror', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 102579}","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",1278650,USD,2000000,USD,0
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUzNTc0NTAyM15BMl5BanBnXkFtZTgwMTk1ODA5OTE@._V1_.jpg', 'width': 1000, 'height': 1481}",2016.0,7920.0,"['Action', 'Adventure', 'Drama', 'Western']","{'aggregateRating': 6.9, 'voteCount': 245510}",Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,162360695,USD,90000000,USD,35
tt0113497,movie,Jumanji,Jumanji,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTFkMjFmODgtYzRiZi00NmQwLTliZWMtMzRhMWQ5ZmY3ZDExXkEyXkFqcGc@._V1_.jpg', 'width': 1131, 'height': 1500}",1995.0,6240.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 7.1, 'voteCount': 411749}",A magic board game summons jungle perils and a missing boy.,262821940,USD,65000000,USD,15
tt15009428,movie,Argylle,Argylle,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDkzMTU2OWUtZjA2ZS00ZmYxLWE2MzgtZDlhZDc1YjM4Yjk5XkEyXkFqcGc@._V1_.jpg', 'width': 1895, 'height': 3000}",2024.0,8340.0,"['Action', 'Comedy', 'Thriller']","{'aggregateRating': 5.6, 'voteCount': 99707}",A reclusive author who writes espionage novels about a secret agent and a global spy syndicate realizes that the plot of the new book she's writing starts to mirror real-world events in real time.,96221061,USD,200000000,USD,32
tt0480249,movie,I Am Legend,I Am Legend,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGE1OWZkZmItNmVhMC00YzAxLTgxOTctNjg3NWExM2RmOWJkXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2007.0,6060.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 874890}","Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.",585498742,USD,150000000,USD,7
tt0230600,movie,The Others,The Others,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTNhODBkODAtNDllYy00YTg1LWJmNDUtYjgzMzEzOWQ0YWNjXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",2001.0,6240.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 426078}","In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",210030268,USD,17000000,USD,10
tt0213847,movie,Malena,Malèna,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjA4MTEyY2YtYjgxYi00ZDkzLTkyZGQtZmRkOGI4M2ZhM2EzXkEyXkFqcGc@._V1_.jpg', 'width': 500, 'height': 746}",2000.0,6480.0,"['Drama', 'Romance', 'War']","{'aggregateRating': 7.4, 'voteCount': 124405}","As Italy enters WWII, a teenage boy in a small, narrow-minded Sicilian town becomes obsessed with a young woman.",14493284,USD,,,7
tt36451817,movie,Raakaasa,Raakaasa,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmRkMDljZmQtOTk5MS00ZWZhLTlmNTEtNDNhMDkxYWFmZGNiXkEyXkFqcGc@._V1_.jpg', 'width': 1024, 'height': 1148}",2026.0,7800.0,"['Comedy', 'Fantasy']","{'aggregateRating': 8.6, 'voteCount': 1707}","Returning home after a decade, an NRI chasing romance inadvertently awakens an ancient darkness long feared by his village. As the threat intensifies, love turns deadly and life hangs in the balance.",,,,,0
tt10272386,movie,The Father,The Father,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",2020.0,5820.0,"['Drama', 'Mystery']","{'aggregateRating': 8.2, 'voteCount': 243354}","A man refuses all assistance from his daughter as he ages. When he tries to understand what is happening around him, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",24048935,USD,6000000,USD,9
tt0118880,movie,Con Air,Con Air,"{'url': 'https://m.media-amazon.com/images/M/MV5BODcxOGFjOTEtM2M3Zi00ZWNiLWFjMTYtZDQ0Yjg2NTE2MzNiXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",1997.0,6900.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 6.9, 'voteCount': 338639}","Former US Army Ranger, Cameron Poe, has just been paroled for manslaughter, but must stop a group of violent and deadly criminals from escaping the country after they seize control of the prison transport plane he is on.",224012234,USD,75000000,USD,10
tt0087182,movie,Dune,Dune,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGJlMGM3NDAtOWNhMy00MWExLWI2MzEtMDQ0ZDIzZDY5ZmQ2XkEyXkFqcGc@._V1_.jpg', 'width': 913, 'height': 1426}",1984.0,8220.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.2, 'voteCount': 192428}",A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,31504126,USD,40000000,USD,2
tt1560747,movie,The Master,The Master,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_.jpg', 'width': 630, 'height': 933}",2012.0,8280.0,['Drama'],"{'aggregateRating': 7.1, 'voteCount': 200584}",A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by a cult and its charismatic leader.,28689359,USD,32000000,USD,22
tt10731256,movie,Don't Worry Darling,Don't Worry Darling,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2I0ZDExM2EtZTQ4OC00NGQ0LWIzYjktYWE4MDMxZDZlY2MwXkEyXkFqcGc@._V1_.jpg', 'width': 975, 'height': 1443}",2022.0,7380.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 175790}","While her husband leaves home every day to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the neighborhood.",87609403,USD,20000000,USD,12
tt0080013,movie,That Summer!,That Summer!,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTdhNmE4MDItNDI5Ni00YTlkLWJiZjktZDcwZTdkYTkwODVhXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",1979.0,5640.0,['Drama'],"{'aggregateRating': 6.3, 'voteCount': 209}","Fresh out of reform school, a young man hits Torquay on the English coast with his pal for a sun-soaked getaway. Two local chambermaids spark a romance, but a gang of punks arrives to stir up trouble, threatening the summer vibes.",,,,,0
tt36331860,movie,"Love Me, Love Me","Love Me, Love Me","{'url': 'https://m.media-amazon.com/images/M/MV5BNTQ3ZjMyNzItNzFkYi00YzFmLThlN2MtM2Q2OTMzNGY1NGViXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1350}",2026.0,5940.0,"['Drama', 'Romance']","{'aggregateRating': 4.3, 'voteCount': 4058}","New at Milan's Saint Mary's, June is swept into secrets and lies: no one is who they seem, and love may hide behind the mask of the last boy she'd fall for.",,,,,0
tt0314331,movie,Love Actually,Love Actually,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWRlZjcwYTgtYWJkOS00MGYwLTk3Y2ItNmU4NTg5Nzg2YTQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1215, 'height': 1725}",2003.0,8100.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.5, 'voteCount': 579702}","Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",252591708,USD,40000000,USD,9
tt0119698,movie,Princess Mononoke,Mononoke-hime,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTcyN2Y0MDYtMGI1NC00MWQ1LWFhZGMtN2U4NTcxZGYyNjljXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",1997.0,7980.0,"['Animation', 'Adventure', 'Fantasy']","{'aggregateRating': 8.3, 'voteCount': 482100}","While seeking to cure himself of a curse, young warrior Ashitaka stumbles into a conflict between the people of Iron Town and Princess Mononoke, a girl raised by wolves, who will stop at nothing to prevent the destruction of her home.",33848420,USD,2400000000,JPY,0
tt0110322,movie,Legends of the Fall,Legends of the Fall,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFlMjE3NjYtYjIwMC00YTVhLWJlOWMtZjM1NDdmMTk1OGRlXkEyXkFqcGc@._V1_.jpg', 'width': 1525, 'height': 2265}",1994.0,7980.0,"['Drama', 'Romance', 'War', 'Western']","{'aggregateRating': 7.5, 'voteCount': 199148}","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",160638883,USD,30000000,USD,14
tt0209163,movie,The Mummy Returns,The Mummy Returns,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_.jpg', 'width': 1075, 'height': 1600}",2001.0,7800.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 366823}","The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",444070026,USD,98000000,USD,17
tt3110958,movie,Now You See Me 2,Now You See Me 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTVjNTA0ZWEtNzU2Ny00Njg1LWE1MmEtZTUyZGQzYTVlY2Q5XkEyXkFqcGc@._V1_.jpg', 'width': 1972, 'height': 2975}",2016.0,7740.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 359717}","The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.",334897606,USD,90000000,USD,16
tt3095356,movie,Avatar 4,Avatar 4,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDFhYzVjZjgtYTlkZC00YmQ0LWFhNmMtM2EwNDRlZmZiYmFmXkEyXkFqcGc@._V1_.jpg', 'width': 720, 'height': 720}",2029.0,,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",,Sequel of Avatar: Fire and Ash (2025). The plot is unknown.,,,,,17
tt36943034,movie,The Voice of Hind Rajab,Sawt Hind Rajab,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWVlM2RjYTctODU4Mi00NTQzLWEzMDktZGVmYTQ2NTEwOWFiXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2025.0,5340.0,['Drama'],"{'aggregateRating': 8.3, 'voteCount': 16361}","Red Crescent volunteers receive an emergency call. A 6-year old girl is trapped in a car under IDF fire in Gaza, pleading for rescue. While trying to keep her on the line, they do everything they can to get an ambulance to her.",5657487,USD,,,0
tt2005151,movie,War Dogs,War Dogs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_.jpg', 'width': 346, 'height': 512}",2016.0,6840.0,"['Biography', 'Comedy', 'Crime', 'Drama', 'War']","{'aggregateRating': 7.1, 'voteCount': 296942}","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",86434523,USD,40000000,USD,10
tt13238346,movie,Past Lives,Past Lives,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjQyMTNhNjUtN2VmYy00NWRhLTkwOTctMGVmNTBmNDIxYjZhXkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}",2023.0,6300.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 171522}","Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.",42748888,USD,12000000,USD,0
tt1896747,movie,Fly Me to the Moon,Fly Me to the Moon,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzI4MzRlMGYtYWUwMC00M2FkLTliN2ItNDA1MDJhOTgwMzY5XkEyXkFqcGc@._V1_.jpg', 'width': 1400, 'height': 2100}",2024.0,7920.0,"['Comedy', 'Romance']","{'aggregateRating': 6.6, 'voteCount': 58361}","Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins.",42260534,USD,100000000,USD,20
tt4925292,movie,Lady Bird,Lady Bird,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjk5MzcyOWQtNzE1Mi00NzdmLTlkM2QtOTdjZThhMDc2Y2NjXkEyXkFqcGc@._V1_.jpg', 'width': 2031, 'height': 3000}",2017.0,5640.0,"['Comedy', 'Drama']","{'aggregateRating': 7.4, 'voteCount': 362726}","A fiercely independent teenager tries to make her own way in the world while wanting to get out of her hometown of Sacramento, California, and to get away from her complicated mother and recently-unemployed father.",78987280,USD,10000000,USD,4
tt4495098,movie,Gran Turismo,Gran Turismo,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA0N2YyNmYtZDk4Ny00ODE2LThmZWQtNGJiMDk0YzhiNzE5XkEyXkFqcGc@._V1_.jpg', 'width': 6072, 'height': 9000}",2023.0,8040.0,"['Action', 'Adventure', 'Drama', 'Sport']","{'aggregateRating': 7.1, 'voteCount': 134458}","Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in the world.",122076738,USD,60000000,USD,9
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,7800.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 891794}","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",855301806,USD,180000000,USD,27
tt0378194,movie,Kill Bill: Vol. 2,Kill Bill: Vol. 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FiNzhiZTctNzU1Mi00NDkwLWExNDMtZTg0MjYyNzhkNWNkXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 859}",2004.0,8220.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 8, 'voteCount': 867822}","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",152162123,USD,30000000,USD,7
tt0100405,movie,Pretty Woman,Pretty Woman,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_.jpg', 'width': 991, 'height': 1500}",1990.0,7140.0,"['Comedy', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 403541}","A corporate raider hires a hooker to act as a business escort in Beverly Hills, California.",463406268,USD,14000000,USD,6
tt1490017,movie,The Lego Movie,The Lego Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_.jpg', 'width': 1382, 'height': 2048}",2014.0,6000.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.7, 'voteCount': 414633}","An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",470760260,USD,60000000,USD,32
tt10954984,movie,Nope,Nope,"{'url': 'https://m.media-amazon.com/images/M/MV5BODRlNWRhZWUtMzdlZC00ZDIyLWFhZjMtYTcxNjI1ZDIwODhjXkEyXkFqcGc@._V1_.jpg', 'width': 1895, 'height': 3000}",2022.0,7800.0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 314453}",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling phenomenon.,171235592,USD,68000000,USD,8
tt3464902,movie,The Lobster,The Lobster,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDQ1NDE5NzQ1NF5BMl5BanBnXkFtZTgwNzA5OTM2NTE@._V1_.jpg', 'width': 1445, 'height': 2048}",2015.0,7140.0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 332799}","In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",17581104,USD,4000000,EUR,20
tt1922777,movie,Sinister,Sinister,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2012.0,6600.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 315355}","A controversial true-crime writer finds a box of Super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.",82515113,USD,3000000,USD,8
tt8115900,movie,The Bad Guys,The Bad Guys,"{'url': 'https://m.media-amazon.com/images/M/MV5BODNlYmQzY2MtZWZiZS00Y2I0LTkwNjItNjg3MjY5YTFkNWI3XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2022.0,6000.0,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family']","{'aggregateRating': 6.9, 'voteCount': 79565}","To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.",250387888,USD,70000000,USD,9
tt1041829,movie,The Proposal,The Proposal,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWU3ZmFhYTktNzU4NS00ZTEyLTkwNTYtMWE1M2JjMTFmODVkXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1479}",2009.0,6480.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.8, 'voteCount': 395560}","When New York editor Margaret faces deportation, she convinces her assistant Andrew to marry her in return for a promotion. However, when she visits his hometown, it changes her in many ways.",317375937,USD,40000000,USD,16
tt8503618,movie,Hamilton,Hamilton,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTc3MWIyMzAtMTZmNC00YmNjLWIyZTgtMmU4NjZkYzZkOThkXkEyXkFqcGc@._V1_.jpg', 'width': 1086, 'height': 1609}",2020.0,9600.0,"['Biography', 'Drama', 'History', 'Musical']","{'aggregateRating': 8.3, 'voteCount': 138539}","The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",20943625,USD,,,0
tt14961016,movie,I'm Still Here,Ainda Estou Aqui,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2FjMjBiZjgtZDkyYy00YTRlLTk5N2QtODE2ZWIyYWE0Yzg0XkEyXkFqcGc@._V1_.jpg', 'width': 1934, 'height': 2866}",2024.0,8220.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 8.1, 'voteCount': 146907}",A woman married to a former politician during the military dictatorship in Brazil is forced to reinvent herself and chart a new course for her family after a violent and arbitrary act.,36425634,USD,,,5
tt0079944,movie,Stalker,Stalker,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDIzMDRiYjgtM2U1Yy00MjlhLTliODMtM2E5NDI5Njc3YmZkXkEyXkFqcGc@._V1_.jpg', 'width': 2756, 'height': 3937}",1979.0,9720.0,"['Drama', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 156497}",A guide leads two men through an area known as the Zone to find a room that grants wishes.,456646,USD,1000000,RUB,0
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTA5ZWMwNmYtNWI1ZS00NDRlLTkxNzktMzdhZDU2ZDhjNDJmXkEyXkFqcGc@._V1_.jpg', 'width': 1140, 'height': 1600}",2010.0,6720.0,"['Action', 'Comedy', 'Fantasy', 'Romance']","{'aggregateRating': 7.5, 'voteCount': 495590}","A young man must defeat his new girlfriend's seven evil exes, who are willing to do anything to prevent her happiness with someone else.",51825248,USD,60000000,USD,9
tt0286106,movie,Signs,Signs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_.jpg', 'width': 485, 'height': 719}",2002.0,6360.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 413414}","A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",408247917,USD,72000000,USD,14
tt37063243,movie,Five Nights at Freddy's 3,Five Nights at Freddy's 3,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI3YmNmMzYtMGM1OC00YTk5LWIwNWEtYWFiNzcxZGRkMDM3XkEyXkFqcGc@._V1_.jpg', 'width': 2730, 'height': 4096}",2027.0,,"['Horror', 'Mystery', 'Thriller']",,,,,,,12
