id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt0119282,movie,Hercules,Hercules,"{'url': 'https://m.media-amazon.com/images/M/MV5BMmUyZGY1ZjItMWYwZS00MjJjLTg1YzAtY2Q5OTA4MmFhYzFjXkEyXkFqcGc@._V1_.jpg', 'width': 1012, 'height': 1500}",1997.0,5580.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']","{'aggregateRating': 7.3, 'voteCount': 278714}",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,252712101,85000000,3,2.9730835411764707
tt0758758,movie,Into the Wild,Into the Wild,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_.jpg', 'width': 3300, 'height': 4869}",2007.0,8880.0,"['Adventure', 'Biography', 'Drama']","{'aggregateRating': 8, 'voteCount': 694518}","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",56676733,15000000,15,3.7784488666666665
tt0181689,movie,Minority Report,Minority Report,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTdmNzM3YzItZTRkYS00MTY5LTg4ZmItNjFmNTk2N2Q2NmNlXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1500}",2002.0,8700.0,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 620001}","John works with the PreCrime police which stop crimes before they take place, with the help of three 'PreCogs' who can foresee crimes. Events ensue when John finds himself framed for a future murder.",358372926,102000000,18,3.5134600588235294
tt4978420,movie,Borderlands,Borderlands,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDhkMzQzZmQtOGQ1NS00Y2FhLTkzYjAtNWE1MmRiOWM1MjUzXkEyXkFqcGc@._V1_.jpg', 'width': 7200, 'height': 11100}",2024.0,6060.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']","{'aggregateRating': 4.7, 'voteCount': 57578}","An infamous bounty hunter returns to her childhood home, the chaotic planet Pandora, and forms an unlikely alliance with a team of misfits to find the missing daughter of the most powerful man in the universe.",33017367,115000000,15,0.2871075391304348
tt0072684,movie,Barry Lyndon,Barry Lyndon,"{'url': 'https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_.jpg', 'width': 658, 'height': 1000}",1975.0,11100.0,"['Adventure', 'Drama', 'War']","{'aggregateRating': 8.1, 'voteCount': 203928}",An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,579213,11000000,1,0.05265572727272727
tt10648342,movie,Thor: Love and Thunder,Thor: Love and Thunder,"{'url': 'https://m.media-amazon.com/images/M/MV5BZjRiMDhiZjQtNjk5Yi00ZDcwLTkyYTEtMDc1NjdmNjFhNGIzXkEyXkFqcGc@._V1_.jpg', 'width': 1688, 'height': 2500}",2022.0,7080.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']","{'aggregateRating': 6.1, 'voteCount': 458770}","Thor enlists the help of Valkyrie, Korg and ex-girlfriend Jane Foster to fight Gorr the God Butcher, who intends to make the gods extinct.",760928081,250000000,27,3.043712324
tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFiNzU2NjQtZTcwZC00Nzc3LTk3NjEtMDZmMDhmYjQ4NTAwXkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",2005.0,6960.0,"['Comedy', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 500128}","Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",177413645,26000000,20,6.823601730769231
tt3521164,movie,Moana,Moana,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_.jpg', 'width': 1086, 'height': 1609}",2016.0,6420.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","{'aggregateRating': 7.6, 'voteCount': 439076}","In ancient Polynesia, when a terrible curse incurred by the demigod Maui reaches Moana's island, she answers the Ocean's call to seek out Maui to set things right.",643332974,150000000,17,4.288886493333333
tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2010.0,6480.0,"['Horror', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 102576}","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",1278650,2000000,0,0.639325
tt2404435,movie,The Magnificent Seven,The Magnificent Seven,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTUzNTc0NTAyM15BMl5BanBnXkFtZTgwMTk1ODA5OTE@._V1_.jpg', 'width': 1000, 'height': 1481}",2016.0,7920.0,"['Action', 'Adventure', 'Drama', 'Western']","{'aggregateRating': 6.9, 'voteCount': 245509}",Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,162360695,90000000,32,1.8040077222222222
tt0113497,movie,Jumanji,Jumanji,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTFkMjFmODgtYzRiZi00NmQwLTliZWMtMzRhMWQ5ZmY3ZDExXkEyXkFqcGc@._V1_.jpg', 'width': 1131, 'height': 1500}",1995.0,6240.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']","{'aggregateRating': 7.1, 'voteCount': 411738}",A magic board game summons jungle perils and a missing boy.,262821940,65000000,17,4.043414461538462
tt15009428,movie,Argylle,Argylle,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDkzMTU2OWUtZjA2ZS00ZmYxLWE2MzgtZDlhZDc1YjM4Yjk5XkEyXkFqcGc@._V1_.jpg', 'width': 1895, 'height': 3000}",2024.0,8340.0,"['Action', 'Comedy', 'Thriller']","{'aggregateRating': 5.6, 'voteCount': 99702}",A reclusive author who writes espionage novels about a secret agent and a global spy syndicate realizes that the plot of the new book she's writing starts to mirror real-world events in real time.,96221061,200000000,28,0.481105305
tt0480249,movie,I Am Legend,I Am Legend,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGE1OWZkZmItNmVhMC00YzAxLTgxOTctNjg3NWExM2RmOWJkXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2007.0,6060.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.2, 'voteCount': 874878}","Years after a plague kills most of humanity and transforms the rest into monsters, the sole survivor in New York City struggles valiantly to find a cure.",585498742,150000000,9,3.903324946666667
tt0230600,movie,The Others,The Others,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTNhODBkODAtNDllYy00YTg1LWJmNDUtYjgzMzEzOWQ0YWNjXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",2001.0,6240.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 7.6, 'voteCount': 426075}","In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",210030268,17000000,11,12.354721647058824
tt10272386,movie,The Father,The Father,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzUxMDAyMDAtNzIyZi00OGQ1LTllMjEtYzRjOThkZTUxNTliXkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",2020.0,5820.0,"['Drama', 'Mystery']","{'aggregateRating': 8.2, 'voteCount': 243344}","A man refuses all assistance from his daughter as he ages. When he tries to understand what is happening around him, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",24048935,6000000,11,4.008155833333333
tt0118880,movie,Con Air,Con Air,"{'url': 'https://m.media-amazon.com/images/M/MV5BODcxOGFjOTEtM2M3Zi00ZWNiLWFjMTYtZDQ0Yjg2NTE2MzNiXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",1997.0,6900.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 6.9, 'voteCount': 338633}","Former US Army Ranger, Cameron Poe, has just been paroled for manslaughter, but must stop a group of violent and deadly criminals from escaping the country after they seize control of the prison transport plane he is on.",224012234,75000000,11,2.9868297866666667
tt0087182,movie,Dune,Dune,"{'url': 'https://m.media-amazon.com/images/M/MV5BMGJlMGM3NDAtOWNhMy00MWExLWI2MzEtMDQ0ZDIzZDY5ZmQ2XkEyXkFqcGc@._V1_.jpg', 'width': 913, 'height': 1426}",1984.0,8220.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 6.2, 'voteCount': 192427}",A Duke's son leads desert warriors against the galactic emperor and his father's evil nemesis to free their desert world from the emperor's rule.,31504126,40000000,6,0.78760315
tt1560747,movie,The Master,The Master,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_.jpg', 'width': 630, 'height': 933}",2012.0,8280.0,['Drama'],"{'aggregateRating': 7.1, 'voteCount': 200582}",A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by a cult and its charismatic leader.,28689359,32000000,17,0.89654246875
tt10731256,movie,Don't Worry Darling,Don't Worry Darling,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2I0ZDExM2EtZTQ4OC00NGQ0LWIzYjktYWE4MDMxZDZlY2MwXkEyXkFqcGc@._V1_.jpg', 'width': 975, 'height': 1443}",2022.0,7380.0,"['Drama', 'Mystery', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 175788}","While her husband leaves home every day to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the neighborhood.",87609403,20000000,12,4.38047015
tt0314331,movie,Love Actually,Love Actually,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWRlZjcwYTgtYWJkOS00MGYwLTk3Y2ItNmU4NTg5Nzg2YTQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1215, 'height': 1725}",2003.0,8100.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.5, 'voteCount': 579694}","Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",252591708,40000000,11,6.3147927
tt0119698,movie,Princess Mononoke,Mononoke-hime,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTcyN2Y0MDYtMGI1NC00MWQ1LWFhZGMtN2U4NTcxZGYyNjljXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 3000}",1997.0,7980.0,"['Animation', 'Adventure', 'Fantasy']","{'aggregateRating': 8.3, 'voteCount': 482093}","While seeking to cure himself of a curse, young warrior Ashitaka stumbles into a conflict between the people of Iron Town and Princess Mononoke, a girl raised by wolves, who will stop at nothing to prevent the destruction of her home.",33848420,2400000000,1,0.014103508333333334
tt0110322,movie,Legends of the Fall,Legends of the Fall,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFlMjE3NjYtYjIwMC00YTVhLWJlOWMtZjM1NDdmMTk1OGRlXkEyXkFqcGc@._V1_.jpg', 'width': 1525, 'height': 2265}",1994.0,7980.0,"['Drama', 'Romance', 'War', 'Western']","{'aggregateRating': 7.5, 'voteCount': 199146}","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",160638883,30000000,15,5.354629433333334
tt0209163,movie,The Mummy Returns,The Mummy Returns,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjdiYzVlNjUtNGI5MC00MDE5LTk0MmQtNDc0YzIzOGRmMDNkXkEyXkFqcGc@._V1_.jpg', 'width': 1075, 'height': 1600}",2001.0,7800.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 366815}","The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",444070026,98000000,18,4.531326795918368
tt3110958,movie,Now You See Me 2,Now You See Me 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTVjNTA0ZWEtNzU2Ny00Njg1LWE1MmEtZTUyZGQzYTVlY2Q5XkEyXkFqcGc@._V1_.jpg', 'width': 1972, 'height': 2975}",2016.0,7740.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']","{'aggregateRating': 6.4, 'voteCount': 359713}","The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.",334897606,90000000,14,3.721084511111111
tt2005151,movie,War Dogs,War Dogs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_.jpg', 'width': 346, 'height': 512}",2016.0,6840.0,"['Biography', 'Comedy', 'Crime', 'Drama', 'War']","{'aggregateRating': 7.1, 'voteCount': 296923}","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.",86434523,40000000,10,2.160863075
tt13238346,movie,Past Lives,Past Lives,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjQyMTNhNjUtN2VmYy00NWRhLTkwOTctMGVmNTBmNDIxYjZhXkEyXkFqcGc@._V1_.jpg', 'width': 972, 'height': 1440}",2023.0,6300.0,"['Drama', 'Romance']","{'aggregateRating': 7.8, 'voteCount': 171520}","Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.",42748888,12000000,2,3.5624073333333333
tt1896747,movie,Fly Me to the Moon,Fly Me to the Moon,"{'url': 'https://m.media-amazon.com/images/M/MV5BYzI4MzRlMGYtYWUwMC00M2FkLTliN2ItNDA1MDJhOTgwMzY5XkEyXkFqcGc@._V1_.jpg', 'width': 1400, 'height': 2100}",2024.0,7920.0,"['Comedy', 'Romance']","{'aggregateRating': 6.6, 'voteCount': 58358}","Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins.",42260534,100000000,19,0.42260534
tt4925292,movie,Lady Bird,Lady Bird,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjk5MzcyOWQtNzE1Mi00NzdmLTlkM2QtOTdjZThhMDc2Y2NjXkEyXkFqcGc@._V1_.jpg', 'width': 2031, 'height': 3000}",2017.0,5640.0,"['Comedy', 'Drama']","{'aggregateRating': 7.4, 'voteCount': 362719}","A fiercely independent teenager tries to make her own way in the world while wanting to get out of her hometown of Sacramento, California, and to get away from her complicated mother and recently-unemployed father.",78987280,10000000,7,7.898728
tt4495098,movie,Gran Turismo,Gran Turismo,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA0N2YyNmYtZDk4Ny00ODE2LThmZWQtNGJiMDk0YzhiNzE5XkEyXkFqcGc@._V1_.jpg', 'width': 6072, 'height': 9000}",2023.0,8040.0,"['Action', 'Adventure', 'Drama', 'Sport']","{'aggregateRating': 7.1, 'voteCount': 134450}","Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in the world.",122076738,60000000,10,2.0346123
tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_.jpg', 'width': 1382, 'height': 2048}",2017.0,7800.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.9, 'voteCount': 891772}","Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",855301806,180000000,22,4.7516767
tt0378194,movie,Kill Bill: Vol. 2,Kill Bill: Vol. 2,"{'url': 'https://m.media-amazon.com/images/M/MV5BY2FiNzhiZTctNzU1Mi00NDkwLWExNDMtZTg0MjYyNzhkNWNkXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 859}",2004.0,8220.0,"['Action', 'Crime', 'Thriller']","{'aggregateRating': 8, 'voteCount': 867803}","The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",152162123,30000000,11,5.072070766666666
tt0100405,movie,Pretty Woman,Pretty Woman,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_.jpg', 'width': 991, 'height': 1500}",1990.0,7140.0,"['Comedy', 'Romance']","{'aggregateRating': 7.1, 'voteCount': 403529}","A corporate raider hires a hooker to act as a business escort in Beverly Hills, California.",463406268,14000000,9,33.100447714285714
tt1490017,movie,The Lego Movie,The Lego Movie,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_.jpg', 'width': 1382, 'height': 2048}",2014.0,6000.0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 7.7, 'voteCount': 414626}","An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",470760260,60000000,30,7.846004333333333
tt10954984,movie,Nope,Nope,"{'url': 'https://m.media-amazon.com/images/M/MV5BODRlNWRhZWUtMzdlZC00ZDIyLWFhZjMtYTcxNjI1ZDIwODhjXkEyXkFqcGc@._V1_.jpg', 'width': 1895, 'height': 3000}",2022.0,7800.0,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 314446}",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling phenomenon.,171235592,68000000,9,2.5181704705882355
tt3464902,movie,The Lobster,The Lobster,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDQ1NDE5NzQ1NF5BMl5BanBnXkFtZTgwNzA5OTM2NTE@._V1_.jpg', 'width': 1445, 'height': 2048}",2015.0,7140.0,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']","{'aggregateRating': 7.1, 'voteCount': 332798}","In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",17581104,4000000,21,4.395276
tt1922777,movie,Sinister,Sinister,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2012.0,6600.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 315345}","A controversial true-crime writer finds a box of Super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.",82515113,3000000,9,27.505037666666666
tt8115900,movie,The Bad Guys,The Bad Guys,"{'url': 'https://m.media-amazon.com/images/M/MV5BODNlYmQzY2MtZWZiZS00Y2I0LTkwNjItNjg3MjY5YTFkNWI3XkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2022.0,6000.0,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family']","{'aggregateRating': 6.9, 'voteCount': 79561}","To avoid prison, a gang of notorious animal criminals pretends to seek being rehabilitated, only for their leader to realize that he genuinely wants to change his ways.",250387888,70000000,11,3.5769698285714284
tt1041829,movie,The Proposal,The Proposal,"{'url': 'https://m.media-amazon.com/images/M/MV5BYWU3ZmFhYTktNzU4NS00ZTEyLTkwNTYtMWE1M2JjMTFmODVkXkEyXkFqcGc@._V1_.jpg', 'width': 1000, 'height': 1479}",2009.0,6480.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.8, 'voteCount': 395550}","When New York editor Margaret faces deportation, she convinces her assistant Andrew to marry her in return for a promotion. However, when she visits his hometown, it changes her in many ways.",317375937,40000000,16,7.934398425
tt0079944,movie,Stalker,Stalker,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDIzMDRiYjgtM2U1Yy00MjlhLTliODMtM2E5NDI5Njc3YmZkXkEyXkFqcGc@._V1_.jpg', 'width': 2756, 'height': 3937}",1979.0,9720.0,"['Drama', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 156498}",A guide leads two men through an area known as the Zone to find a room that grants wishes.,456646,1000000,0,0.456646
tt0446029,movie,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTA5ZWMwNmYtNWI1ZS00NDRlLTkxNzktMzdhZDU2ZDhjNDJmXkEyXkFqcGc@._V1_.jpg', 'width': 1140, 'height': 1600}",2010.0,6720.0,"['Action', 'Comedy', 'Fantasy', 'Romance']","{'aggregateRating': 7.5, 'voteCount': 495585}","A young man must defeat his new girlfriend's seven evil exes, who are willing to do anything to prevent her happiness with someone else.",51825248,60000000,9,0.8637541333333333
tt0286106,movie,Signs,Signs,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_.jpg', 'width': 485, 'height': 719}",2002.0,6360.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","{'aggregateRating': 6.8, 'voteCount': 413408}","A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",408247917,72000000,14,5.670109958333334
tt0095953,movie,Rain Man,Rain Man,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDUzODNkNGUtNzJjNi00ODFlLTkzMzktMGNkOTIwYWM2YTQzXkEyXkFqcGc@._V1_.jpg', 'width': 623, 'height': 980}",1988.0,7980.0,['Drama'],"{'aggregateRating': 8, 'voteCount': 584228}","After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.",354825435,25000000,12,14.1930174
tt0383574,movie,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTcwODc1MTMxM15BMl5BanBnXkFtZTYwMDg1NzY3._V1_.jpg', 'width': 450, 'height': 666}",2006.0,9060.0,"['Action', 'Adventure', 'Fantasy']","{'aggregateRating': 7.4, 'voteCount': 823928}","Jack Sparrow races to recover the heart of Davy Jones to avoid enslaving his soul to Jones' service, as other friends and foes seek the heart for their own agenda as well.",1066179747,225000000,24,4.738576653333333
tt3315342,movie,Logan,Logan,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_.jpg', 'width': 520, 'height': 780}",2017.0,8220.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 922920}","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",619180476,97000000,10,6.38330387628866
tt0460791,movie,The Fall,The Fall,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_.jpg', 'width': 1150, 'height': 1852}",2006.0,7020.0,"['Adventure', 'Drama', 'Fantasy']","{'aggregateRating': 7.8, 'voteCount': 128342}","In 1920s Los Angeles, a bedridden patient in a hospital captivates a young girl with a fantastic tale of heroes, myths, and villains on a desert island.",3984551,30000000,8,0.13281836666666666
tt0110475,movie,The Mask,The Mask,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGNmNjI0ZmMtMzI5MC00ZjUyLWFlZDEtYjUyMGZlN2E3N2E2XkEyXkFqcGc@._V1_.jpg', 'width': 1009, 'height': 1500}",1994.0,6060.0,"['Comedy', 'Crime', 'Fantasy']","{'aggregateRating': 7, 'voteCount': 468889}",Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,351583407,23000000,13,15.286235086956522
tt1464335,movie,Uncharted,Uncharted,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjQxYWNiNzgtOTc2Yi00OGEwLTk5MjAtODdiZTk0ZDJlZGY4XkEyXkFqcGc@._V1_.jpg', 'width': 675, 'height': 1000}",2022.0,6960.0,"['Action', 'Adventure']","{'aggregateRating': 6.3, 'voteCount': 298330}","Street-smart Nathan Drake is recruited by seasoned treasure hunter Victor ""Sully"" Sullivan to recover a fortune amassed by Ferdinand Magellan, and lost 500 years ago by the House of Moncada.",407141258,120000000,18,3.392843816666667
tt11655566,movie,Lilo & Stitch,Lilo & Stitch,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmFmZjM1ZTEtYzQ5ZS00MTRmLTkzMDktYWMxNTg2NGE3YjY4XkEyXkFqcGc@._V1_.jpg', 'width': 510, 'height': 755}",2025.0,6480.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 6.7, 'voteCount': 93611}","A lonely Hawaiian girl befriends a runaway alien, helping to mend her fragmented family.",1038027526,100000000,1,10.38027526
tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_.jpg', 'width': 400, 'height': 591}",2003.0,6960.0,"['Comedy', 'Romance']","{'aggregateRating': 6.5, 'voteCount': 320155}","An advertising executive and ladies' man, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",177563907,50000000,19,3.55127814
tt0267913,movie,Scooby-Doo,Scooby-Doo,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_.jpg', 'width': 485, 'height': 717}",2002.0,5160.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']","{'aggregateRating': 5.4, 'voteCount': 140327}","After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.",275682171,84000000,26,3.2819306071428573
tt0181875,movie,Almost Famous,Almost Famous,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGFmNDQzOTItOGZkNS00NjFkLWE4MjQtNmRjMjNlMjg3YzdiXkEyXkFqcGc@._V1_.jpg', 'width': 2466, 'height': 3651}",2000.0,7320.0,"['Adventure', 'Comedy', 'Drama', 'Music']","{'aggregateRating': 7.9, 'voteCount': 314655}",A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,47387566,60000000,9,0.7897927666666666
tt0486655,movie,Stardust,Stardust,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_.jpg', 'width': 1382, 'height': 2048}",2007.0,7620.0,"['Adventure', 'Fantasy', 'Romance']","{'aggregateRating': 7.6, 'voteCount': 298121}","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.",137515140,70000000,16,1.964502
